"","HB2","HB5","HB8","HB9","HB11","HB12","HB15","HB16","HB18","HB19","HB21","HB24","HB25","HB27","HB28","HB30","HB31","HB32","HB35","HB38","HB39","HB40","HB41","HB44","HB45","HB46","HB49","HB50","HB51","HB52","HB54","HB56","HB58","HB59","HB60","HB61","HB62","HB63","HB66","HB67","HB68","HB70","HB71","HB72","HB74","HB75","HB76","HB77","HB78","HB79","HB80"
"hsa_miR_185_5p",11.5669219878462,11.5013644276694,11.1691326120388,11.4521993726746,10.884984832263,11.1799177444595,11.6133307432457,11.6360204325328,11.8850342853906,12.294265540905,12.2696018645361,11.374030902594,12.5337240643584,12.5521239752322,11.4876307635183,13.4427000901725,13.4206664037264,11.4482208524815,11.77026384627,11.9392215475192,11.9351209648518,11.9089170765495,11.3773348329958,11.7261847385438,10.7847186878498,11.6263628561346,12.1721378921884,12.7307886094232,11.7977231038376,11.5021381584101,11.753570026693,11.7772782196083,11.4136682773323,11.8823650562075,11.2481985221007,11.3211097629098,11.1379024629798,11.8651187502871,11.6835645724732,12.3479619801452,13.710211578802,11.7014666948042,10.9470448757287,12.0640595990782,11.9334665338939,11.2518894554738,11.5936244411851,12.2248816882565,12.1886239288651,11.6236916177022,11.318723326483
"hsa_miR_191_5p",12.6748440276381,13.2491773922808,12.4133421941719,12.4112820052896,12.7721503655461,13.0656363509609,13.0225818257753,12.6993140397185,12.8837153638187,12.6840051254139,12.8952454227479,13.3158718046293,12.9419783124476,14.1294000924276,13.2028099861493,13.0868396212101,13.7248108903819,12.8323034000364,12.839020852862,12.2270288569608,11.7647543123964,13.2654297949568,12.016081064371,13.1408233961862,13.4163278783204,13.3079263140303,12.6378518484476,11.5585828645353,12.7852273383712,13.4982995765481,12.4659775756755,13.8170591027294,13.4678899243623,12.7103803616289,12.968661105338,12.5662148591049,12.8167700295439,12.9741104077041,12.9476649865641,13.3555336522801,12.2423280149114,12.5775006152225,12.3832119016491,14.0762387449243,12.9515564469335,12.2099384506865,13.1138609613025,12.7799180293939,12.941550638862,13.0551205595864,14.261497621339
"hsa_miR_192_5p",8.5703720540278,8.15378489703794,8.20122824506648,8.76561396935021,9.47194485737204,7.6578246187959,8.81963740690476,7.96259638860317,9.60947073349297,8.68475854200412,9.15420883619169,8.30679277846177,8.54546805735679,8.45105841482073,8.7840512501887,8.02935610573374,9.95416899950214,7.74965678836131,8.16190351150667,10.9915860424154,10.9235821961257,9.69601517704706,10.4238890413625,9.17740184658406,8.69739915332006,8.62054011738967,8.14952940973862,10.5243295548611,9.52469246440255,9.47483461324084,8.41162861180816,8.90211798729801,10.1240014862806,9.1502181823655,7.90168916940458,7.9923442491027,8.54327483716311,7.7659501999679,8.66683801619438,8.80433107454468,7.75023864075618,8.0497809217935,7.30029630680276,8.23354985172506,8.19838563781976,8.10635081815978,8.51290813049725,8.3389759518243,8.48995359455909,8.00342557631571,8.39261138906964
"hsa_miR_205_5p",7.52167205827222,7.00613625369966,9.68106775552836,7.89076094749238,10.213050514316,4.59836569660293,4.59836569660293,4.59836569660293,9.58892081999388,8.35063507771801,9.94708671083536,7.69708540106322,10.5619168663969,6.96756508321427,8.3006156935616,4.59836569660293,7.74158725253187,4.59836569660293,6.65152204549042,4.59836569660293,4.59836569660293,9.97477014754857,7.89778746331669,9.75487075950965,8.28424173272773,9.01937930134996,8.33113389575405,4.59836569660293,8.53020619608895,4.59836569660293,4.59836569660293,7.61429481880084,9.73455157853671,4.59836569660293,8.55079258274746,8.62077127388924,4.59836569660293,7.89838696816075,7.02440996152232,8.91755510408972,5.50387222413423,9.65727667125092,6.41125878828382,7.54807272497241,7.37055384460334,6.65100925231316,4.59836569660293,10.6969770340892,7.31990744368254,4.59836569660293,7.69136644557736
"hsa_miR_223_3p",12.4198495763357,12.753547666577,11.8722553075779,12.2165035831408,12.553981025138,13.9162225134965,12.8325437832525,12.3051795064938,12.8414511087406,11.6326161294208,12.8366296876639,13.5425003248633,13.4106063609924,14.089024387013,12.9673346475196,13.9724115704164,13.4647075881615,11.8894719443808,12.0137940868756,13.1820601695243,12.283181175035,13.2900866974363,12.2282028725639,14.4769553040288,14.0856622827614,13.1592038991496,12.404665168563,13.7664896413019,11.7277499578981,13.529760953648,10.8914437671117,14.1603453293126,13.8662508804177,13.4405084878178,13.0315523639633,12.0231304874452,12.934637282189,12.4484856098948,12.3167107306241,12.9475126697678,11.5523264890179,12.8203398993892,12.1900857699426,14.9524585241453,12.438287137545,11.5591481592844,13.0484805383829,12.4794798871944,13.3819406201156,13.142297906295,15.2946968094195
"hsa_miR_26a_5p",13.8172238821166,14.0892829293578,14.2742505305649,13.6346155332083,14.1037512128543,13.8784408588903,14.5147846431129,14.2433733356839,14.9461210598458,13.892593591816,14.2252128010591,14.0076858368761,13.7583588774077,14.4788902867774,15.0408697444459,13.9354570625913,14.1183374992409,13.8531943123658,13.7917107008323,13.8076347631322,13.691031145395,14.7412759285406,13.8570120895755,14.2430127269729,14.7558995139381,14.4845335435681,14.1760596358887,14.1222170208229,14.0556128253733,13.792001764776,13.705743069412,14.1869298078563,14.2568576089748,13.8343064428829,14.3458514268735,13.9796378168604,14.2926239616836,13.7961467777442,13.5137256712239,14.4651725152672,12.8959729213592,14.5566512956352,13.4577242243786,14.6965072496246,14.2986225668235,13.1838689759411,14.6176791135452,14.3019924568278,14.290572272668,14.6937176647958,14.7182147617144
"hsa_miR_27a_3p",8.38421203147148,7.83472175393875,5.01470139928593,7.32162300306341,8.81370791286848,9.82343299594484,5.01470139928593,5.01470139928593,8.64913237216499,7.80962228141196,8.70956109490582,9.87127486012258,8.75825693210699,7.31280540225307,8.77987145100265,8.77618961731327,8.47120167610733,5.01470139928593,7.53354324544729,5.01470139928593,8.73507202175783,5.01470139928593,5.01470139928593,9.39660946280427,9.12153333183878,5.01470139928593,5.01470139928593,5.01470139928593,8.39876119317007,8.41562244728605,7.03971644080032,8.51703479812565,8.29176875622976,5.01470139928593,5.01470139928593,5.01470139928593,5.01470139928593,7.74581928696331,7.73862955224123,9.20194949713675,6.68938816574028,5.01470139928593,7.39332014118888,10.0176813106192,8.78832956535181,6.97221998365145,5.01470139928593,8.74554249214945,7.95282920962282,9.37470750993236,9.15588537128009
"hsa_miR_29c_3p",8.24330542778852,8.74301042978896,8.64798038565773,7.66515773931857,8.76477252796634,8.32188437161423,8.61512367699971,8.46051868269016,9.1633262678575,7.97725350811623,8.1227720325896,9.01838738813209,4.44834346426875,8.52529939178649,8.74488042841379,8.23346521122382,7.73984762644391,4.44834346426875,8.37953352868972,4.44834346426875,8.52276495279505,8.36049189335936,8.04650241715273,4.44834346426875,8.65720920267509,9.1060352002348,4.44834346426875,4.44834346426875,7.83177444651349,7.50772567735518,8.30893683869951,8.55038353752578,8.30602787478506,9.1799386797955,8.10106652633487,8.07245700484439,4.44834346426875,7.9637154893824,8.59158133346453,8.55740782861272,8.3199912023503,9.26325177493972,8.08070342029679,9.34030155819329,8.72469882301883,7.66412987588273,9.37342324083693,8.49880807050451,8.60818197840621,9.08346516625715,8.95227979354888
"hsa_miR_320a",11.2677021540013,12.5555735923086,11.813316783877,11.172954876092,11.9663812473559,11.2808897329588,12.4762244275366,11.6421076999825,12.10780921931,12.0108600166383,12.0555903429876,12.1012841865565,12.2896580114708,12.058682885841,11.8536084508189,13.2352058371165,12.9964256621356,12.0565864179563,11.3016846784905,12.6013676768028,12.5655642158203,12.2551274151572,12.3748115155406,12.8805028040475,11.8775493905669,12.5048649009114,12.0828842093468,13.1326292585259,11.5413002714509,11.7954192455533,11.2677739280775,11.8315088711197,11.9048116238433,12.0939165699844,12.1993518053772,11.4867184097049,11.7647911015202,11.5543408157173,11.268744442773,12.1503141230077,13.3819450771376,12.1678532356262,10.9170156280123,12.7843119370947,13.4201101144564,12.3348473560522,13.1086455958154,12.2331110947207,13.5774916904706,11.936682675687,11.6542186049987
"hsa_miR_320b",9.29457808625066,10.0076153781488,6.49839560464326,8.74844117127405,10.8164812145211,6.49839560464326,9.93972100633546,9.43457497350846,6.49839560464326,9.5011316711101,6.49839560464326,9.1950268903559,10.6220107038879,8.77929319416335,9.39415451726558,10.0224563479495,10.2314485047685,10.1517701689078,8.63952966254692,6.49839560464326,10.2537439432319,6.49839560464326,10.0000763261375,10.7439488443154,6.49839560464326,6.49839560464326,6.49839560464326,6.49839560464326,9.40059620804615,9.48283812229325,8.22378722670393,8.77098764798096,10.0399665059026,10.3588358568658,9.58436812264723,9.70155112568447,6.49839560464326,9.43823715781138,6.49839560464326,9.21696581830375,10.4602029017504,6.49839560464326,8.141080565966,9.28604596853474,10.746050401868,9.52480822590472,6.49839560464326,11.0309171749095,10.2159029153015,6.49839560464326,8.92421114951346
"hsa_miR_320c",8.47444339320371,9.77120425641187,9.46435706215289,8.58104721891637,10.5783176691685,9.36056704540016,10.2130734537823,8.34970863684005,9.60052054535512,8.71703660082164,10.0538452709904,9.11425774345459,9.98075854399584,8.73323029461454,8.9376984485723,9.26042397566298,9.60016945102468,5.81042428756906,8.20138745978299,10.1011459947757,9.75073010409455,10.4573441590801,9.86306669858446,11.1822083208152,5.81042428756906,5.81042428756906,10.1666088741355,5.81042428756906,9.00931908100285,9.06215232385531,7.73214634263684,8.07344169288632,9.95308001802385,9.65460015211899,9.44915401851463,9.68054357844465,5.81042428756906,9.31232916394916,5.81042428756906,9.17528054657149,9.23844524547237,10.2038833911601,8.33349125371344,9.17272225493388,10.2897950819787,8.17589839755497,5.81042428756906,9.93140153157839,9.51226940010327,5.81042428756906,8.66620716529371
"hsa_miR_378a_3p",7.8903441237055,8.32922878865564,4.61322115978422,8.14886277519327,8.01731374062265,8.588349113537,8.36132435719303,7.39057186665413,4.61322115978422,8.70211685148857,8.52447273767402,9.04846161190852,8.24294509429728,8.72082986349488,8.32580885229883,10.3034484796987,9.89286835761527,4.61322115978422,8.5008197790107,9.61383819995199,9.28104840242054,4.61322115978422,8.72553310943452,9.68585321832125,8.13306822925346,4.61322115978422,4.61322115978422,4.61322115978422,7.89587926481097,8.73174134217945,7.18014962463469,8.06879595443746,8.68793234958774,8.70985048975208,4.61322115978422,8.30403534697014,4.61322115978422,8.62661757304384,7.7794890022429,8.72382065859481,8.95289161818884,4.61322115978422,7.05911750838607,10.0248252209965,9.13553648872117,8.27678321905799,8.66853182262955,8.43169761233145,9.14562826329669,8.98709080172453,9.35969830141867
"hsa_miR_423_3p",8.06699276620662,8.46032797845634,8.4046227912314,8.14372705297879,4.48809253535816,8.67338721084576,4.48809253535816,8.1766548970297,8.93793959216514,8.23173473096539,8.63417349794064,9.94388689168623,8.98860354489677,8.92145005616206,9.2669269661625,8.39331488497409,8.130938564653,8.50363356242291,8.07538926003908,4.48809253535817,7.9667953628849,8.89180774032439,8.14631276593291,9.11207924246814,8.7534143429806,4.48809253535817,8.8934704083692,4.48809253535816,7.52003342459613,8.85742399245004,6.95028086307668,8.35475562443224,8.18798620055595,4.48809253535816,8.04073369993718,4.48809253535817,8.35003747956288,7.64405439817347,8.05404727278939,8.59842739916453,7.90450658699979,4.48809253535817,7.65350629235685,10.1499438988773,8.42842110079746,8.12110557628174,9.52845055324944,8.85449848055809,8.93052457608693,9.40416666567453,9.70464792960766
"hsa_miR_423_5p",13.7340620067857,14.9073609652693,13.9258191889893,13.4558229759424,14.0030993991457,15.0829924955525,14.3659810579346,13.9446285763937,14.2736237587835,13.8592341739408,14.162359144469,15.769953734785,13.786103983542,13.6125486658171,13.6877107514189,15.2394408897206,14.5410168688186,14.1071164314784,13.761246851808,14.5806250456809,14.4186353680577,14.5514129701414,14.5853287422894,14.5097457486229,14.1714772039851,14.6590861427417,14.0827003147001,15.3403970722812,13.7487421991149,13.7799254769064,13.4430852768117,14.2176355154394,13.8745145161592,14.9045018660038,14.2062144848111,14.170481344545,13.6555539237299,14.2551714563576,13.3740502177514,14.2549719494651,15.7110053736699,14.7399195614166,14.1822793139258,14.6308096946299,14.8952111908395,14.8409484639437,15.1085656858334,13.8989908371487,15.025610762775,13.9781973776805,14.1646348445823
"hsa_miR_425_5p",10.31051650861,10.132554577888,10.743051427926,10.5392712147494,9.75443564763961,9.95886419292455,10.9474838527616,10.3042499388429,11.1181117044142,10.7884750944701,11.0334097536943,10.8809121973158,10.9759347920217,11.541258687779,11.0887742628863,9.93710083875169,11.1133632438707,11.0388623530138,11.2324144639546,10.4694262226111,9.33898759113987,11.5061430053138,9.21931680999497,11.1396162822965,11.0008522332583,10.9995553239968,10.0856258871858,11.1589797956705,10.6821374582744,11.2656699775837,10.4979417658945,11.4622774185339,10.7433906277256,11.0335822319394,10.8049113184759,11.0861636044117,9.61645256403079,10.2785992637103,11.2203191730361,11.3255631058972,11.823487639207,10.5975435146869,9.94082994991396,11.8180661283844,10.396363363285,9.59498849219368,11.5687926528553,10.9719047692187,10.7924598273576,11.7140470705099,11.9684095947645
"hsa_miR_454_3p",7.356923630326,7.19729569801114,8.43444859007341,8.58041388478482,7.98478874338661,8.79711265800915,7.92862480775159,8.0660044677283,8.20547146500783,9.1333890401512,4.58632432275059,7.86734123064266,7.82306232802477,8.40706913756466,8.25401471103344,8.00897942120007,7.56281335645832,4.58632432275059,8.77376954613007,4.58632432275059,8.59909991657061,4.58632432275059,4.58632432275059,4.58632432275059,7.88137693298447,4.58632432275059,8.30569322793388,9.76535357672665,8.82310360839294,7.484888832022,8.45753611962728,8.14533487526568,7.95418235085517,8.02182347178216,7.88909023422516,8.03537169782186,7.79146809702898,8.3235371529075,8.41611973493654,8.12117349857793,8.07765574472339,4.58632432275059,8.07885257434135,8.59499559120898,7.26358756402653,8.21884906379129,4.58632432275059,7.69646475283479,7.0145847145423,4.58632432275059,8.30845633445511
"hsa_miR_483_5p",7.04069124462237,9.5603543727572,4.82318568386091,7.39985116340771,8.63660567460011,8.88735500985915,4.82318568386091,8.02306976521632,8.34640598230045,7.62871052998257,4.82318568386091,4.82318568386091,4.82318568386091,4.82318568386091,8.47039033351691,9.18805002274554,7.77551609117184,4.82318568386091,4.82318568386091,4.82318568386091,10.679628782703,9.08832898441481,9.74099836037291,9.55182257639009,8.03361063539161,9.25451949196464,9.41877834580312,4.82318568386091,4.82318568386091,8.89698053690617,4.82318568386091,7.51752757098248,9.1468804021238,4.82318568386091,8.52922229118017,8.41872077114953,4.82318568386091,8.69434040253483,4.82318568386091,7.56106384532558,6.85301044757591,4.82318568386091,7.08325524314436,6.2975832393741,10.1105728100324,7.10570192867308,8.88097965894901,8.97235916266541,7.87273122547477,4.82318568386091,7.6291877852462
"hsa_miR_486_3p",11.36043999827,10.9095535680039,10.595624525552,12.1475459959994,10.6230768784366,10.0118777876215,9.41289088941622,11.5182340702965,9.88450712415474,11.4535432752523,10.8583253330774,11.1187035211266,11.0657250836321,11.2110292765106,10.5187007287327,11.0818346875053,11.9290347806509,11.1532605270994,11.331991880499,10.089512539657,11.2392429157828,10.5391718899199,11.3516082059331,10.0643418998182,10.4637005839537,9.61817234830223,11.4186321487771,11.5704754685209,11.0886252781418,11.4580351399047,11.7086500920532,11.1423109091419,10.6473330789001,10.8857421503226,10.8307862742429,10.8332441745497,11.2816164123484,11.4341313682886,12.2720044765314,11.2959993561046,13.3379285678162,10.6959664519594,11.0893962945538,9.72771822088676,10.5603605863752,11.7466529678855,11.4094714398877,11.7742473191383,11.1173426990534,11.1597052325934,11.0377981867135
"hsa_miR_532_5p",8.24183139023712,5.07644936306604,5.07644936306604,8.19032457251689,5.07644936306604,5.07644936306604,5.07644936306604,8.52366473686741,5.07644936306604,8.20703201083083,5.07644936306604,8.7226139175717,5.07644936306604,8.54979035674543,5.07644936306604,5.07644936306604,8.41369146971789,9.60348046363662,8.19122189108093,5.07644936306604,5.07644936306604,5.07644936306604,5.07644936306604,5.07644936306604,8.28429926035983,5.07644936306604,5.07644936306604,5.07644936306604,8.67148118466694,7.81929059354469,8.10484503344572,8.47103369593063,8.24154672859643,5.07644936306604,5.07644936306604,5.07644936306604,8.56543981223064,8.01151831422061,8.79339067495344,8.69188304226251,8.93207194457639,5.07644936306604,7.83553731402841,8.52174918052468,5.07644936306604,7.23854034441087,5.07644936306604,5.07644936306604,5.07644936306604,5.07644936306604,7.59863882006136
"hsa_miR_629_5p",8.09299200293288,8.63517072155203,4.83239725335453,8.46627767797064,8.62426221989222,9.6320891753509,9.18964931653036,8.33695051578126,4.83239725335453,8.17169080904147,8.98323917075521,9.53394859685989,8.68387666372973,7.46217252643744,8.06441503328441,8.6512531700286,9.38361807015653,4.83239725335453,8.10144481978818,4.83239725335453,4.83239725335453,9.07343220306073,4.83239725335453,4.83239725335453,8.13563414696039,4.83239725335453,4.83239725335453,4.83239725335453,4.83239725335453,4.83239725335453,6.99046853725662,8.21050354407362,8.41488818794485,8.90836517745063,4.83239725335453,4.83239725335453,8.59634298114824,7.47228324082299,7.98269598078658,8.55528394935569,9.39555307458948,4.83239725335453,7.48147905322147,9.08979048231531,8.76831829166801,8.73241828777973,4.83239725335453,8.10415442317171,8.99727393885078,4.83239725335453,9.09763470794265
"hsa_miR_7_5p",8.71724900575322,9.06282203588684,9.48101704024123,9.35259712403993,8.7051147826572,4.76119427361889,4.76119427361889,8.41690009346654,8.86144226231788,9.14849066027291,9.62039209986978,8.66236285877213,8.97886218802048,9.53733242644304,8.89426487919725,9.82689961860716,9.27393107462056,9.47929448771341,9.56109757287431,4.76119427361889,9.09786281105037,4.76119427361889,4.76119427361889,10.0556919480422,8.7640538557589,4.76119427361889,9.30837863074222,10.4205256871564,9.33729832340581,8.97251681453034,9.25407747655085,8.81013989101114,9.34271189016007,9.42503023708983,9.50128795673357,9.85937015446024,4.76119427361889,9.88116050205119,9.1235188980093,9.93635753783302,10.3709112007609,9.17631454559852,8.8460115471167,9.31043941507964,8.89771519808155,9.09738674958561,4.76119427361889,8.55476408783309,8.94887601745368,4.76119427361889,9.1447866182368
"hsa_miR_99a_5p",8.24461447114793,4.98467163479476,4.98467163479476,7.50588398043028,4.98467163479476,4.98467163479477,8.77826021191011,7.70391434309144,9.79178912102627,7.78861044544176,4.98467163479476,7.10611737552792,4.98467163479477,7.83962297805126,8.41075296883073,4.98467163479476,8.43898879276284,4.98467163479476,7.16174814736932,10.2019407313522,9.79191358232336,4.98467163479476,9.89336892490514,9.87369158310776,9.23965368384681,4.98467163479477,4.98467163479476,4.98467163479476,4.98467163479476,8.59558762496287,6.97362335010646,7.88971631159116,9.72084500026508,4.98467163479476,8.27542325092257,8.40038228875513,4.98467163479477,7.23739711987515,7.75596652895133,8.52513633723519,6.5499929404629,4.98467163479477,4.98467163479476,7.39212782737584,9.26391872171817,6.76068476271973,4.98467163479476,9.25712749221733,8.44550780913514,9.68272085250072,8.00225144463919
